route,dataset_id,variant,split,sample_index,crop_name,num_predicted_masks,miou,ari,miou_agg,texture_a_best_iou,texture_b_best_iou,texture_a_agg_iou,texture_b_agg_iou,texture_a_overlap_mask_count,texture_b_overlap_mask_count,mask_score_mean,mask_score_median,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only_status,evaluation_view,label_permutation_invariant,assignment_used,assignment_source_for_texture_a,assignment_source_for_texture_b,assignment_direct_miou,assignment_direct_ari,assignment_swapped_miou,assignment_swapped_ari,evaluation_selector,num_feature_levels,coarsest_level_name,finest_level_name,feature_level_names,feature_level_resolutions,cluster_pixel_count_a,cluster_pixel_count_b,rough_mask_positive_pixels_a,rough_mask_positive_pixels_b,refined_mask_positive_pixels_a,refined_mask_positive_pixels_b,refined_score_a,refined_score_b,refined_pair_selection_score,refined_pair_overlap_iou,output_stage,coarsest_init_mode,multiscale_refinement_applied,sam_refinement_applied,foreground_cluster_a_iou,foreground_cluster_b_iou,coarsest_pool_kernel_size,coarsest_pool_stride,pooled_grid_resolution,active_coarsest_component_stats_json
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,121,122,2,0.8541284815706042,0.7533497256965049,0.5,0.7905188655226845,0.9177380976185239,0.2558135986328125,0.7441864013671875,2,2,0.0,0.0,ok,direct_foreground,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.8541284815706042,0.7533497256965049,0.03224411120701383,0.7533497256965049,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,18399,47137,18399,47137,18399,47137,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,0.7905188655226845,0.019788707669720084,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""576"": 1, ""882"": 1}, ""largest_component_size"": 882, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 2, ""smallest_component_size"": 576, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""3726"": 1}, ""largest_component_size"": 3726, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 3726, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,122,123,2,0.45903479446515716,0.05983435370298118,0.5,0.4251189343482398,0.49295065458207454,0.294769287109375,0.705230712890625,2,2,0.0,0.0,ok,direct_foreground,False,"cluster_b->foreground,cluster_a->background",cluster_b,cluster_a,0.19415334378304067,0.05983435370298118,0.45903479446515716,0.05983435370298118,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,24942,40594,24942,40594,24942,40594,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,0.03377399915915355,0.4251189343482398,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""1980"": 1}, ""largest_component_size"": 1980, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 1980, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""3204"": 1}, ""largest_component_size"": 3204, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 3204, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,123,124,2,0.7363470958549616,0.5647641653025957,0.5,0.6120810236750764,0.8606131680348467,0.1839447021484375,0.8160552978515625,2,2,0.0,0.0,ok,direct_foreground,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.7363470958549616,0.5647641653025957,0.057559845465314216,0.5647641653025957,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,19063,46473,19063,46473,19063,46473,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,0.6120810236750764,0.0041174855888004395,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""1512"": 1}, ""largest_component_size"": 1512, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 1512, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""18"": 1, ""3645"": 1, ""9"": 1}, ""largest_component_size"": 3645, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 3, ""smallest_component_size"": 9, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,124,125,2,0.31086224573753884,0.0010412738976056783,0.5,0.14281037728128324,0.4789141141937945,0.122467041015625,0.877532958984375,2,2,0.0,0.0,ok,direct_foreground,False,"cluster_b->foreground,cluster_a->background",cluster_b,cluster_a,0.265966942170353,0.0010412738976056783,0.31086224573753884,0.0010412738976056783,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,31670,33866,31670,33866,31670,33866,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,0.075626608860588,0.14281037728128324,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""2511"": 1}, ""largest_component_size"": 2511, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 2511, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""2673"": 1}, ""largest_component_size"": 2673, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 2673, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,125,126,2,0.9210342804345156,0.8604047729877233,0.5,0.892239179848773,0.9498293810202583,0.3072052001953125,0.6927947998046875,2,2,0.0,0.0,ok,direct_foreground,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.9210342804345156,0.8604047729877233,0.01802653067402479,0.8604047729877233,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,20658,44878,20658,44878,20658,44878,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,0.892239179848773,0.014022335912153731,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""1638"": 1}, ""largest_component_size"": 1638, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 1638, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""3546"": 1}, ""largest_component_size"": 3546, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 3546, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,126,127,2,0.4046476604681102,0.0009974487638613624,0.5,0.40549622241722494,0.4037990985189955,0.3079833984375,0.6920166015625,2,2,0.0,0.0,ok,direct_foreground,False,"cluster_b->foreground,cluster_a->background",cluster_b,cluster_a,0.22224801976116168,0.0009974487638613624,0.4046476604681102,0.0009974487638613624,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,20051,45485,20051,45485,20051,45485,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,0.031746031746031744,0.40549622241722494,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""1575"": 1, ""9"": 1}, ""largest_component_size"": 1575, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 2, ""smallest_component_size"": 9, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""3600"": 1}, ""largest_component_size"": 3600, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 3600, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,127,128,2,0.9020706238566244,0.813826111363197,0.5,0.8801589384113656,0.9239823093018832,0.37591552734375,0.62408447265625,2,2,0.0,0.0,ok,direct_foreground,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.9020706238566244,0.813826111363197,0.024954275006206873,0.813826111363197,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,25521,40015,25521,40015,25521,40015,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,0.8801589384113656,0.01820615796519411,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""2016"": 1}, ""largest_component_size"": 2016, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 2016, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""3168"": 1}, ""largest_component_size"": 3168, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 3168, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,128,129,2,0.5980666148074094,0.3384338990639436,0.5,0.4210502262236644,0.7750830033911545,0.1409454345703125,0.8590545654296875,2,2,0.0,0.0,ok,direct_foreground,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.5980666148074094,0.3384338990639436,0.09672828173344464,0.3384338990639436,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,21857,43679,21857,43679,21857,43679,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,0.4210502262236644,0.00045375482114497467,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""1719"": 1, ""9"": 1}, ""largest_component_size"": 1719, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 2, ""smallest_component_size"": 9, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""3456"": 1}, ""largest_component_size"": 3456, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 3456, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,129,130,2,0.6586978435353295,0.4222458054593787,0.5,0.5213566739606127,0.7960390131100461,0.1829376220703125,0.8170623779296875,2,2,0.0,0.0,ok,direct_foreground,False,"cluster_b->foreground,cluster_a->background",cluster_b,cluster_a,0.08365407497096626,0.4222458054593787,0.6586978435353295,0.4222458054593787,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,42762,22774,42762,22774,42762,22774,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,0.001390032007315958,0.5213566739606127,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""3375"": 1}, ""largest_component_size"": 3375, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 3375, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""1791"": 1, ""9"": 2}, ""largest_component_size"": 1791, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 3, ""smallest_component_size"": 9, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,130,131,2,0.8349847066767139,0.6970465104130438,0.5,0.7872509327617687,0.882718480591659,0.3046875,0.6953125,2,2,0.0,0.0,ok,direct_foreground,False,"cluster_b->foreground,cluster_a->background",cluster_b,cluster_a,0.04106383351673874,0.6970465104130438,0.8349847066767139,0.6970465104130438,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,40476,25060,40476,25060,40476,25060,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,0.0022218537555960868,0.7872509327617687,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""27"": 1, ""3177"": 1}, ""largest_component_size"": 3177, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 2, ""smallest_component_size"": 27, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""1980"": 1}, ""largest_component_size"": 1980, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 1980, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,131,132,2,0.8266588613553962,0.7300953260695179,0.5,0.7291694003411626,0.92414832236963,0.1717987060546875,0.8282012939453125,2,2,0.0,0.0,ok,direct_foreground,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.8266588613553962,0.7300953260695179,0.03163310816112272,0.7300953260695179,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,15097,50439,15097,50439,15097,50439,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,0.7291694003411626,0.002355693467418322,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""1197"": 1}, ""largest_component_size"": 1197, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 1197, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""3987"": 1}, ""largest_component_size"": 3987, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 3987, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,132,133,2,0.32893729969943825,-0.03487618000446105,0.5,0.23301620691303723,0.42485839248583923,0.1537322998046875,0.8462677001953125,2,2,0.0,0.0,ok,direct_foreground,False,"cluster_b->foreground,cluster_a->background",cluster_b,cluster_a,0.2483575711740837,-0.03487618000446105,0.32893729969943825,-0.03487618000446105,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,24029,41507,24029,41507,24029,41507,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,0.009681143973709921,0.23301620691303723,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""1908"": 1}, ""largest_component_size"": 1908, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 1908, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""3276"": 1}, ""largest_component_size"": 3276, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 3276, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,133,134,2,0.3886121692348243,-0.0031497982725667466,0.5,0.3220764322076432,0.45514790626200535,0.2160797119140625,0.7839202880859375,2,2,0.0,0.0,ok,direct_foreground,False,"cluster_b->foreground,cluster_a->background",cluster_b,cluster_a,0.22245972648394752,-0.0031497982725667466,0.3886121692348243,-0.0031497982725667466,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,24380,41156,24380,41156,24380,41156,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,0.01809488588334742,0.3220764322076432,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""1935"": 1}, ""largest_component_size"": 1935, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 1935, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""3249"": 1}, ""largest_component_size"": 3249, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 3249, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,134,135,2,0.32003496813362875,0.0053729344678711466,0.5,0.09226924678819723,0.5478006894790602,0.0897216796875,0.9102783203125,2,2,0.0,0.0,ok,direct_foreground,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.32003496813362875,0.0053729344678711466,0.2398579811954141,0.0053729344678711466,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,28213,37323,28213,37323,28213,37323,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,0.09226924678819723,0.07462129691814044,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""2241"": 1}, ""largest_component_size"": 2241, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 2241, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""2943"": 1}, ""largest_component_size"": 2943, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 2943, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,135,136,2,0.345276312230977,0.003097453251639424,0.5,0.19765894462399175,0.4928936798379622,0.1195068359375,0.8804931640625,2,2,0.0,0.0,ok,direct_foreground,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.345276312230977,0.003097453251639424,0.23063335798666756,0.003097453251639424,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,36267,29269,36267,29269,36267,29269,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,0.19765894462399175,0.015158562946343065,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""2862"": 1}, ""largest_component_size"": 2862, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 2862, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""2322"": 1}, ""largest_component_size"": 2322, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 2322, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,136,137,2,0.6604583382363751,0.47790217451345973,0.5,0.4397609311104121,0.8811557453623382,0.0856475830078125,0.9143524169921875,2,2,0.0,0.0,ok,direct_foreground,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.6604583382363751,0.47790217451345973,0.05438865276190855,0.47790217451345973,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,12695,52841,12695,52841,12695,52841,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,0.4397609311104121,0.0003593859634110862,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""18"": 2, ""27"": 1, ""36"": 1, ""45"": 1, ""72"": 1, ""774"": 1, ""9"": 1}, ""largest_component_size"": 774, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 8, ""smallest_component_size"": 9, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""4185"": 1}, ""largest_component_size"": 4185, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 4185, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
